event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-17 04:57:16 UTC,view,22700084,2053013556168753601,"",force,239.33,523778307,8c8748af-43b3-4997-9f81-d4e83c612975
2019-10-17 04:58:18 UTC,view,8801018,2053013555573162395,electronics.telephone,nobby,24.3,555290764,cad11dd8-1ccb-4e68-8daa-0c2b97cc2683
2019-10-17 05:00:41 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.61,518124961,28fe7a4c-2748-4a71-98e4-548d18692654
2019-10-17 05:01:52 UTC,view,1003141,2053013555631882655,electronics.smartphone,apple,378.37,523390166,c99f883c-5bc2-4639-b734-be7a94f0e1c4
2019-10-17 05:03:16 UTC,view,1004720,2053013555631882655,electronics.smartphone,huawei,126.9,561075231,c2e23c9a-370d-4963-99b3-04397e17ec86
2019-10-17 05:17:34 UTC,view,1003535,2053013555631882655,electronics.smartphone,samsung,460.5,532556924,76cb5c65-2c70-4fe0-b543-c26dd2b55048
2019-10-17 05:19:33 UTC,view,1307366,2053013558920217191,computers.notebook,lenovo,248.63,552426791,361b9b29-8938-4874-8105-3ba5ed649227
2019-10-17 05:20:07 UTC,view,1005209,2053013555631882655,electronics.smartphone,apple,424.7,561078825,c0b7b5fc-556b-416a-abff-38dfc8bf127a
2019-10-17 05:20:28 UTC,view,1005124,2053013555631882655,electronics.smartphone,apple,1641.92,547165505,56ebd69d-911b-4116-9d97-29c2aa1022cb
2019-10-17 05:26:52 UTC,view,12709558,2053013553559896355,"","",30.76,549248826,f7e1b632-643e-40c6-b61e-c3cfd15243dd
2019-10-17 05:27:07 UTC,view,17302972,2053013553853497655,"",amouage,386.08,513001527,c2bdbfb1-7c1c-44f0-9707-cbf4b891c62f
2019-10-17 05:37:02 UTC,purchase,5100854,2053013553341792533,electronics.clocks,apple,586.0,512455778,1d9b1067-e0d7-498b-99fa-6ddb6c45e11d
2019-10-17 05:57:14 UTC,view,1304409,2053013558920217191,computers.notebook,apple,1544.42,515914667,cfa400d5-ecba-4a59-aa44-2edf0df640b2
2019-10-17 06:21:38 UTC,view,1004713,2053013555631882655,electronics.smartphone,haier,77.2,539899035,54e68a74-4434-4214-86dc-7351af86181e
2019-10-17 06:27:52 UTC,view,1004227,2053013555631882655,electronics.smartphone,apple,1003.84,524666449,3c337eb4-005c-4f76-9cef-e6903d5415dd
2019-10-17 06:29:24 UTC,cart,1005112,2053013555631882655,electronics.smartphone,apple,1003.85,519451080,1df8f9fc-190d-4ec6-9026-5d9839639fa1
2019-10-17 06:44:47 UTC,view,1004321,2053013555631882655,electronics.smartphone,huawei,321.5,518942608,4033e03d-cd78-4e86-acbd-521ffcfbef41
2019-10-17 06:45:14 UTC,cart,5300162,2053013563173241677,"",philips,48.88,529882777,85f2b463-629a-469a-933d-c2e2991d176c
2019-10-17 06:54:14 UTC,view,2900933,2053013554776244595,appliances.kitchen.microwave,kaiser,458.18,517732513,250e370a-49e5-41d2-9e85-f4f3c1f963e6
2019-10-17 06:54:56 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,131.64,561081624,615a3e08-6136-412a-9cb7-cc1656eca454
2019-10-17 06:56:19 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,1003.85,516301968,b6a2a5f9-e9c9-4379-bfe7-f4b07b522edc
2019-10-17 06:58:19 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,229.38,527100447,ba2dcca1-9296-481d-8e93-31488202b22f
2019-10-17 07:00:19 UTC,view,17000000,2053013558391734853,computers.desktop,sv,102.71,561099409,e929a6a1-0d60-4713-b80f-5eccd7d32d83
2019-10-17 07:08:42 UTC,view,1004574,2053013555631882655,electronics.smartphone,samsung,670.81,538966952,7599e152-e9bf-43ec-80f9-447b8091a1fb
2019-10-17 07:11:13 UTC,view,45600848,2116907524379639897,apparel.shoes,keddo,54.8,514717994,a6e1f174-b194-443b-8ded-2c6b77c6f475
2019-10-17 07:15:34 UTC,view,3800775,2053013566176363511,appliances.iron,tefal,360.34,513744729,bda99814-bd21-401b-906d-518f0e55e5da
2019-10-17 07:18:00 UTC,view,5300213,2053013563173241677,"",rowenta,43.73,519541618,5a0e1890-067b-425c-8e27-535d1fc04e32
2019-10-17 07:24:13 UTC,view,28717003,2053013565069067197,apparel.shoes.keds,respect,102.71,515267085,694f79df-d286-4749-9829-88c9e64876b2
2019-10-17 07:26:12 UTC,view,4800382,2053013554658804075,electronics.audio.headphone,plantronics,53.28,538843073,f197132e-bf3d-47e6-921b-17eda5675451
2019-10-17 07:28:30 UTC,view,26200036,2053013563693335403,"","",120.72,553984120,8bd81fbf-7f81-4bfb-bed2-e5351a3d65af
2019-10-17 07:32:57 UTC,view,1003770,2053013555631882655,electronics.smartphone,huawei,306.54,513994767,7ce90cd4-d141-4b7a-9a08-9f4473d4b498
2019-10-17 07:56:02 UTC,view,5100885,2053013553375346967,"","",0.0,512811946,aaa61f9e-15d2-43fe-a92a-ce3eec37b15b
2019-10-17 08:02:48 UTC,view,4600527,2053013563944993659,appliances.kitchen.dishwasher,hansa,334.55,521102953,8fd3e3e8-ce38-44a7-afa0-c0840599059f
2019-10-17 08:09:17 UTC,view,5100855,2053013553341792533,electronics.clocks,apple,587.67,513886874,2a89acf1-41aa-4c20-9b69-0cf270cf4cc7
2019-10-17 08:11:06 UTC,view,15902287,2053013558190408249,"","",71.83,513921804,946f8e56-9968-4fb8-83d6-ad7e8dfb570d
2019-10-17 08:11:26 UTC,view,1005124,2053013555631882655,electronics.smartphone,apple,1641.45,526031022,42e67324-3a6e-489a-8af5-153fa718ec63
2019-10-17 08:14:35 UTC,view,1801853,2053013554415534427,electronics.video.tv,tcl,810.83,523709356,49237d8f-b765-4890-934e-13fdaaaf7d53
2019-10-17 08:15:21 UTC,view,7005417,2053013560346280633,kids.carriage,"",391.26,557649376,3f945022-2fb5-4ed6-bb8e-96cf8d648fa2
2019-10-17 08:24:49 UTC,view,1802005,2053013554415534427,electronics.video.tv,lg,437.31,561132570,8f253162-df77-4b2c-a14b-5754072348ff
2019-10-17 08:25:29 UTC,view,6800658,2053013554222596431,computers.components.hdd,kingston,38.3,544065574,9d5d0ffa-407e-4c2e-900d-499dc94a4659
2019-10-17 08:43:36 UTC,view,1004575,2053013555631882655,electronics.smartphone,xiaomi,499.11,514192388,33270a6f-5c38-4382-ad46-dd86d7f5658e
2019-10-17 08:48:52 UTC,view,12709074,2053013553559896355,"",toyo,131.39,512601356,a50d3cd6-1dc2-4777-b00d-a20da82584d5
2019-10-17 08:56:31 UTC,view,28704454,2053013565228450757,apparel.shoes,etor,126.13,518656575,30ba4462-9162-4809-a317-b37a56bc2728
2019-10-17 09:02:06 UTC,view,5100390,2053013553341792533,electronics.clocks,hiper,65.5,514410101,98ef6807-e84e-4af2-8b46-31ee7dcb7e59
2019-10-17 09:06:59 UTC,view,3900003,2053013552326770905,appliances.environment.water_heater,ariston,118.25,525606345,6c5aef8d-dd76-4401-a0c5-4c5aac63f6b7
2019-10-17 09:20:39 UTC,view,12703415,2053013553559896355,"",cordiant,48.91,524752455,8e1c1abf-c952-46b4-945f-ecad9f079cc5
2019-10-17 09:22:36 UTC,view,1005165,2053013555631882655,electronics.smartphone,xiaomi,315.3,547771763,db8cbffa-9c2c-4798-be6d-9f0e278d004b
2019-10-17 09:23:39 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,226.26,547929049,e869ac92-316a-4da1-aea6-434ac9e593a4
2019-10-17 09:29:09 UTC,view,2701818,2053013563911439225,appliances.kitchen.refrigerators,beko,240.68,552708308,2cbcc258-f734-4445-8d8f-92f4140aea1a
2019-10-17 09:41:30 UTC,view,1003316,2053013555631882655,electronics.smartphone,apple,931.52,517279783,84dda661-0151-43f3-af53-62645f2af6ed
2019-10-17 09:47:53 UTC,view,12711558,2053013553559896355,"",triangle,42.21,518625998,424edde9-39e3-429f-a937-ef96a9dd7c98
2019-10-17 09:51:44 UTC,view,6000227,2053013560807654091,auto.accessories.alarm,starline,157.53,545107896,2c7fd741-5eaa-4866-b9fe-292f93b02f05
2019-10-17 09:56:02 UTC,view,8200230,2053013555413778833,"","",76.93,553086630,1852f534-e51d-471d-aaec-048a3c64e270
2019-10-17 09:57:47 UTC,cart,1004785,2053013555631882655,electronics.smartphone,huawei,272.32,540533021,9baa607f-404b-48d9-bfcc-181a851d5c52
2019-10-17 09:59:16 UTC,view,4600299,2053013563944993659,appliances.kitchen.dishwasher,midea,334.45,513824176,843f5a25-0d83-42fb-b0be-230940b88c00
2019-10-17 09:59:17 UTC,view,31500231,2053013558031024687,"",luminarc,46.3,539612299,f8b63f6b-e908-40b9-8ac3-196af7dd0ce8
2019-10-17 10:05:39 UTC,view,15100106,2053013557024391671,"",imperial,669.23,560403840,1f225bab-ac5f-4127-88f6-ac8902d0cd4f
2019-10-17 10:11:49 UTC,view,5100363,2053013553341792533,electronics.clocks,wonlex,66.67,538978611,fac8c573-67ae-4843-b2ca-8d3487006f00
2019-10-17 10:16:48 UTC,view,2200656,2053013560555995845,"",sony,898.36,514061503,d98e140b-3332-4b68-aeba-1d7b29fb752d
2019-10-17 10:22:30 UTC,view,5300245,2053013563173241677,"",philips,31.15,543410487,d8bc742e-093b-4562-a3c2-32a4e2ce9a97
2019-10-17 10:24:19 UTC,view,26403512,2053013563651392361,"","",346.47,561160405,c3ab6093-3122-430a-9fbf-32f2642dd26a
2019-10-17 10:33:29 UTC,view,17900044,2053013560178508465,construction.tools.generator,huter,614.4,518629631,b6459338-2683-428b-97c7-bfe39ecefde3
2019-10-17 10:36:16 UTC,view,5701128,2053013553970938175,auto.accessories.player,"",51.48,522214883,362d01c2-a159-491b-abaa-f08b5d8f1d3d
2019-10-17 10:38:10 UTC,view,15100224,2053013557024391671,"","",750.34,542485482,b97e659b-4522-4fa8-935d-e5f50328af84
2019-10-17 10:43:04 UTC,view,1005064,2053013555631882655,electronics.smartphone,xiaomi,189.89,513142584,b977d5de-c1cb-4301-aa1d-483f0d6a36ce
2019-10-17 10:54:06 UTC,view,1005171,2053013555631882655,electronics.smartphone,samsung,225.24,513246010,975a36a2-0a60-498c-8aba-6f1336ccaf86
2019-10-17 11:01:25 UTC,view,1005169,2053013555631882655,electronics.smartphone,samsung,217.61,519069378,e3e3ef8d-f88a-4cce-97f8-6fa8a713cd18
2019-10-17 11:21:18 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,150.03,534150623,6ae6f9a6-eb89-4d8f-9e81-2e3eed904084
2019-10-17 11:21:23 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,591.98,545654872,d2853df1-5b21-4d4e-889c-3d6e2dc90c71
2019-10-17 11:22:14 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.93,517947529,380c2036-9355-4839-9259-c98809bb63ef
2019-10-17 11:35:30 UTC,view,3300528,2053013555355058573,"",unit,82.06,525105865,8dbf8526-21bd-4af9-a5c9-135bb5af4985
2019-10-17 11:37:00 UTC,view,1307408,2053013558920217191,computers.notebook,acer,308.86,530827055,56c7f336-94e4-43a3-8f27-2cc0c3f2a8fd
2019-10-17 11:42:33 UTC,view,34700024,2061717937420501730,"","",141.29,492337534,7b45c88f-e5bc-d850-85c8-f487e1203552
2019-10-17 12:09:52 UTC,view,1307073,2053013558920217191,computers.notebook,acer,694.72,552074711,8a76e626-8c2f-4e24-8f66-bd2b53059ae8
2019-10-17 12:21:23 UTC,view,28100123,2053013564918072245,"","",105.02,542774416,7d9e7949-33a9-43d0-bcc8-60affb38e885
2019-10-17 12:21:46 UTC,view,4804609,2053013554658804075,electronics.audio.headphone,"",352.62,561205182,af824ad5-8258-4834-849b-3d0b5ddf5063
2019-10-17 12:22:10 UTC,view,43900051,2127425440925614628,"",bosch,48.77,557948995,d4e1d647-ffe9-45ae-a032-7c34536107dd
2019-10-17 12:47:49 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,190.22,521901450,85cb759b-7457-4ab1-89b5-66b8931095ab
2019-10-17 12:59:03 UTC,view,11800008,2053013561243861733,"","",46.59,555483559,438af533-bd9e-4153-b7ae-63ad67516bb1
2019-10-17 13:10:43 UTC,view,12201345,2116907525176557699,sport.bicycle,phoenix,180.16,520260798,09562fda-ad4c-41c0-bc22-89885cdf5683
2019-10-17 13:24:04 UTC,purchase,1004957,2053013555631882655,electronics.smartphone,xiaomi,331.8,560510398,458f3b0b-9eb2-4202-9c00-c8a251ae2337
2019-10-17 13:25:30 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.62,514930965,c531f5c1-da10-409f-a4ea-b244e688a1ce
2019-10-17 13:28:25 UTC,view,12711054,2053013553559896355,"",tunga,39.64,513909354,a7d40688-e69b-4f68-9786-0417716b362e
2019-10-17 13:32:13 UTC,view,27900066,2053013564741911467,"","",43.76,560773229,ad35bc4f-6785-4c70-9217-f4a552baf04c
2019-10-17 13:58:00 UTC,view,12703534,2053013553559896355,"",goodyear,70.79,561045680,6b5c579d-e048-5c2e-62d4-1b8f99c36160
2019-10-17 14:12:36 UTC,view,8500195,2053013552259662037,"",unilux,465.06,552471163,8bb35ff6-5eda-42b7-a18e-63a1a7bcb611
2019-10-17 14:13:28 UTC,view,1306650,2053013558920217191,computers.notebook,acer,434.76,543347395,fecb3f0c-e4d0-4916-baac-47e6ff0e7117
2019-10-17 14:15:35 UTC,view,5000804,2053013566100866035,appliances.sewing_machine,bernina,1747.79,512716071,fbf30b14-d795-4adc-b8c2-9be7bd7ef5ce
2019-10-17 14:30:03 UTC,view,6000229,2053013560807654091,auto.accessories.alarm,starline,138.23,512478536,95a8e0dd-644f-4ac5-9f15-ff268bc8b014
2019-10-17 14:53:02 UTC,view,7300094,2053013552863641845,"",transcend,283.08,521568880,bf09079f-43a0-48c5-a2c8-b26b5e39f476
2019-10-17 15:06:39 UTC,view,12706907,2053013553559896355,"",michelin,31.16,514110467,0935103a-3fed-4645-9b03-04e59bd8f82e
2019-10-17 15:08:04 UTC,view,1004919,2053013555631882655,electronics.smartphone,apple,900.67,531752797,90b84a76-1e2c-448e-bf10-229632ac21ff
2019-10-17 15:10:09 UTC,view,1801771,2053013554415534427,electronics.video.tv,changhong,159.33,515917203,290560e5-10e2-44a0-9154-e16bcdc01485
2019-10-17 15:13:43 UTC,view,26300349,2053013563584283495,"","",541.58,561257858,4ff37bd2-73c2-4a03-9494-7bdcc3830db0
2019-10-17 15:19:26 UTC,view,5100764,2053013553341792533,electronics.clocks,canyon,64.33,557505592,d9d30c39-0e52-4480-8d35-959d7b60f95b
2019-10-17 15:19:40 UTC,view,11800030,2053013561243861733,"",sony,380.7,512611938,6d28ab86-ceca-42a4-a442-c006a2f835bc
2019-10-17 15:23:15 UTC,view,30000074,2127425436764865054,construction.tools.welding,eurolux,97.56,516567718,0252273f-fab5-44c7-bbd7-47a16a4408d4
2019-10-17 15:30:32 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,131.53,519562801,071b1788-edcd-4bd8-a0b3-15bbeaf2f80d
2019-10-17 15:34:55 UTC,view,22700127,2053013556168753601,"",stels,110.43,558753156,336f3aa9-1c82-4131-8e15-8db1baa74737
2019-10-17 15:45:09 UTC,view,1802038,2053013554415534427,electronics.video.tv,tcl,192.8,514651390,1570b7cf-9951-4cc6-bd29-4d60c4d2d5b7
2019-10-17 15:47:43 UTC,view,1003371,2053013555631882655,electronics.smartphone,sony,411.59,516369529,2297ff0a-bf69-4c4f-8230-97d479c9bbcf
2019-10-17 15:57:57 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,193.03,526986561,3dacdf22-d036-4ed2-a3af-ab08752969f2
2019-10-17 16:00:42 UTC,view,2701698,2053013563911439225,appliances.kitchen.refrigerators,bosch,475.13,551698860,f29f813a-af5e-48e7-a4e2-2614688ba18b
2019-10-17 16:01:37 UTC,view,38900019,2085718636156158307,"","",95.24,561271866,29d42964-d1b5-455b-9af8-54ccac85845d
2019-10-17 16:07:44 UTC,view,17200427,2053013559792632471,furniture.living_room.sofa,"",563.7,515361354,8cf031ab-c98a-43f0-b7cd-d4037c355159
2019-10-17 16:08:10 UTC,view,3800793,2053013566176363511,appliances.iron,redmond,28.29,539713956,82d6d703-06ae-6b0f-2675-ab56bf16fdc5
2019-10-17 16:11:44 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.48,527019470,df6298ea-3e9a-4057-b43e-2f2a9637507e
2019-10-17 16:12:53 UTC,view,49400033,2134905045613805589,"","",151.87,535559974,402effce-4c79-4a19-92b5-8b7df6f99362
2019-10-17 16:21:26 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,952.14,547274663,e5acb3c3-274c-45b1-afe3-327dc52f2616
2019-10-17 16:30:49 UTC,view,1003319,2053013555631882655,electronics.smartphone,apple,1069.53,534829175,b2e40143-ced8-4431-8c02-47ff1cce41e2
2019-10-17 16:33:13 UTC,view,1004225,2053013555631882655,electronics.smartphone,apple,1003.84,513390597,18507d33-fa61-4520-ab31-67c6d3eb285a
2019-10-17 16:38:27 UTC,view,18500058,2053013552695869677,electronics.tablet,huion,1063.63,534036268,76af6672-bccf-4a27-af2d-b16e4f508d3c
2019-10-17 16:42:04 UTC,view,2601441,2053013563970159485,"",hansa,317.93,529127171,960825ba-4e18-4630-ba13-7bb9e356008f
2019-10-17 16:59:56 UTC,view,52100001,2137704926053138958,"",nike,88.78,535828749,19a1387c-d078-4c0b-b45f-7242becbafa9
2019-10-17 17:01:29 UTC,view,14701880,2053013557133443581,furniture.living_room.cabinet,mebelson,370.13,512859183,fa94e78d-7ac2-45ec-9def-213cc18340da
2019-10-17 17:06:50 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.53,529048048,88b6c8d8-0bc2-46b7-843e-d13586fe8671
2019-10-17 17:18:17 UTC,view,28712565,2053013565782098913,apparel.shoes,respect,128.45,520215578,e919c65f-cd8e-442b-a73a-9bcb2435b116
2019-10-17 17:22:48 UTC,view,1004199,2053013555631882655,electronics.smartphone,xiaomi,334.24,513234669,4064f55d-19d2-4f3d-b0d9-f490db5a2021
2019-10-17 17:40:24 UTC,view,3601357,2053013563810775923,appliances.kitchen.washer,renova,76.12,539965363,02f21938-19c8-4eac-a4c7-7c5f922d0184
2019-10-17 17:58:41 UTC,view,22700299,2053013556168753601,"",aeroforce,172.21,560762126,36892472-31bc-44f3-ac3b-561324d75d26
2019-10-17 18:02:11 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,1003.6,546691698,0c27971c-1527-4af1-b6b0-808d562e5847
2019-10-17 18:05:13 UTC,purchase,1701111,2053013553031414015,computers.peripherals.monitor,acer,514.79,512885100,75a92b60-ad15-48ca-a40b-12f07a51c5f6
2019-10-17 18:06:03 UTC,view,31900001,2059484599414685885,"","",56.63,561315685,825ffb2d-4d2a-4622-8ace-7257c18eb632
2019-10-17 18:09:54 UTC,view,1004888,2053013555631882655,electronics.smartphone,samsung,229.68,550966742,ad3c4f84-075f-4c49-9314-ce353081cc2b
2019-10-17 18:27:50 UTC,view,12701624,2053013553559896355,"",matador,43.24,514528184,bd347123-297b-418d-a4e7-409c1ea50ae0
2019-10-17 18:47:38 UTC,view,1004402,2053013555631882655,electronics.smartphone,xiaomi,178.9,517997099,80c11445-514f-4e2e-a441-d7c970580e79
2019-10-17 18:50:01 UTC,view,1800944,2053013554415534427,electronics.video.tv,sony,539.26,522681267,4f85f44d-7318-4c0b-b9f6-c678fe364f48
2019-10-17 19:04:15 UTC,view,49100027,2127425375913902544,"",avs,52.6,516637705,4baaab38-7c31-49ce-a607-eff97f88ae03
2019-10-17 19:13:13 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1419.55,519110167,128ffec4-e787-413a-b495-e84e7be5d7b9
2019-10-17 19:34:18 UTC,view,6701120,2053013554247762257,computers.components.videocards,powercolor,220.96,516191828,93f6fbe5-0814-46ec-802d-9ee5f5af098e
2019-10-17 19:44:15 UTC,view,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,550565775,76a2edd1-663a-44a1-9c71-1cc3b917671c
2019-10-17 20:05:10 UTC,view,5100503,2053013553375346967,"",xiaomi,22.89,548426540,93b01c98-5dae-4b1f-8414-76f63e2faa51
2019-10-17 20:06:46 UTC,view,28714418,2053013565127787455,apparel.shoes,etor,100.39,556487023,5765f6b8-f580-4058-b6d4-0d14d84226f4
2019-10-17 21:29:28 UTC,view,2300294,2053013560530830019,electronics.camera.video,gopro,463.05,545031329,e52dbaf0-54eb-4741-9c44-4c40249e9ea5
2019-10-17 21:42:30 UTC,view,4700557,2053013560899928785,auto.accessories.videoregister,sho-me,139.38,507403530,74d4cc27-a3a4-4421-9d8c-d731ab9f70ed
2019-10-17 22:09:08 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,190.22,550867662,774fb779-3496-40eb-b2e4-ac2c0e98a1da
2019-10-18 00:14:42 UTC,view,12706655,2053013553559896355,"",nokian,45.82,524296067,83d0465c-f5ac-47d0-b2c6-592fc6223c8a
2019-10-18 00:37:19 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,1003.6,527935633,5beeb0e4-d0e1-4953-a88c-edfe865007bb
2019-10-18 00:37:53 UTC,view,6700962,2053013554247762257,computers.components.videocards,asus,465.46,512923175,378c2c28-261d-459e-9ebb-1b6ed7422754
2019-10-18 02:07:19 UTC,view,3701387,2053013565983425517,appliances.environment.vacuum,dauscher,43.73,518841420,d193c801-6a00-4ecf-9d35-f3a03fd1c29a
2019-10-18 02:29:05 UTC,view,5100376,2053013553341792533,electronics.clocks,xiaomi,67.78,560727719,0de14151-b6b7-4a05-a4b9-a1220b02a3c8
2019-10-18 02:40:23 UTC,view,14701877,2053013557133443581,furniture.living_room.cabinet,imperial,114.78,534561723,bf66e2a8-cd7a-43d2-b0a3-254cdd5acabf
2019-10-18 03:05:35 UTC,view,28717385,2053013565480109009,apparel.shoes.keds,"",25.48,514425551,1efa8907-83b6-4dae-b225-5d78bf0823cd
2019-10-18 03:07:58 UTC,view,1306650,2053013558920217191,computers.notebook,acer,434.76,551167148,3387dbdf-fa03-4a32-81e4-04be7d48e3da
2019-10-18 03:08:43 UTC,view,38900012,2085718636156158307,"","",43.5,516307248,26b7afdd-1dd3-44de-a4dc-dbe5bc098613
2019-10-18 03:29:07 UTC,view,4300263,2053013552385491165,"",polaris,63.04,512775946,514934a8-a84a-41a7-98c5-904237aec81e
2019-10-18 03:30:26 UTC,view,1401129,2053013561092866779,computers.desktop,remix,75.97,536202997,1de60f55-44a6-4048-b30b-304b8384466f
2019-10-18 03:37:20 UTC,view,3600453,2053013563810775923,appliances.kitchen.washer,indesit,187.08,555966433,e8043025-bb46-4822-8e85-058f9df6129e
2019-10-18 03:55:36 UTC,view,27800205,2079713978300236035,"","",152.9,518404183,ea1211b1-02e3-4b0d-8f2c-f6a9154b4768
2019-10-18 03:57:43 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,250.13,521782792,36067132-5c26-43c4-9a20-a3c9090e3b35
2019-10-18 04:34:13 UTC,view,1005132,2053013555631882655,electronics.smartphone,apple,1425.78,539388216,968ebdee-76ce-4e13-9021-37fa078ef56c
2019-10-18 04:36:51 UTC,view,1480255,2053013561092866779,computers.desktop,hp,1842.36,512748834,cb198481-6467-4eef-83d9-bf2afab56880
2019-10-18 04:37:31 UTC,view,1600002,2053013553056579841,computers.peripherals.printer,canon,274.91,514623095,05077691-dd1e-47a8-b7bc-a2edcb8b183d
2019-10-18 04:40:16 UTC,view,4801946,2053013554658804075,electronics.audio.headphone,apple,23.35,550174609,9daa3f0f-2615-4a6e-b8f7-b7f8ad77d64e
2019-10-18 04:56:15 UTC,view,6000094,2053013560807654091,auto.accessories.alarm,starline,121.24,552135677,a5a5f707-8627-4777-a254-d6556d4bb724
2019-10-18 05:15:14 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,744.91,549429533,4e04921d-adaa-4d21-903c-5df665225b5f
2019-10-18 05:16:51 UTC,view,50600031,2134905044833666047,auto.accessories.compressor,denzel,107.03,530915331,6e45619b-9cce-44a7-8b59-00f78a7d1300
2019-10-18 05:31:01 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,358.57,514980401,abfba33a-012c-4e32-b974-d6b4a906a422
2019-10-18 05:38:15 UTC,view,1480707,2053013561092866779,computers.desktop,pulser,514.79,561391051,bfe105dc-061c-4914-941c-37457a0a2600
2019-10-18 05:45:42 UTC,view,31600429,2053013558005858861,"",pintinox,55.6,516204460,9949b40f-711e-4696-ab1c-7ac34cb7a0dc
2019-10-18 05:46:17 UTC,view,1801581,2053013554415534427,electronics.video.tv,yasin,373.21,528275823,712f15f1-d703-4150-81e2-b3078fc2e7b4
2019-10-18 05:51:18 UTC,view,15200270,2053013553484398879,"",bosch,138.21,524677207,d34addd0-0b98-4805-8561-e893d2ca76c3
2019-10-18 05:54:42 UTC,view,11800010,2053013561243861733,"","",3.86,561437071,3a73f5bb-3edb-40de-88fd-bca3c4c6ddde
2019-10-18 05:58:48 UTC,purchase,5100562,2053013553341792533,electronics.clocks,apple,295.75,558549345,eef6e122-0999-4f83-8cfb-8fff7fe88023
2019-10-18 06:07:51 UTC,view,6000149,2053013560807654091,auto.accessories.alarm,starline,157.53,538642411,e27443ac-d69e-42b5-a9e9-e9642e4dcc6c
2019-10-18 06:09:12 UTC,view,19300021,2053013566033757167,appliances.ironing_board,perilla,51.45,542469170,60b89270-0e27-476a-935f-c331a1deeed2
2019-10-18 06:20:51 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,149.99,550825330,50842797-6d91-40c4-bcc5-cddf39534943
2019-10-18 06:29:23 UTC,view,2800615,2053013563835941749,appliances.kitchen.refrigerators,atlant,221.34,535417881,bc1e00b7-7da8-414b-b383-01e2fad4bfe9
2019-10-18 06:54:36 UTC,view,26403418,2053013563651392361,"","",123.81,520832756,f6c9d5b5-f696-42bd-a905-f75072444a95
2019-10-18 06:55:20 UTC,view,26601640,2053013563517174627,"","",96.72,557054904,3aa96363-2b78-4835-a10a-637820e71c0f
2019-10-18 07:00:33 UTC,view,1201504,2172371436436455782,electronics.tablet,samsung,159.0,513694012,692cc1da-8ccd-4c44-93b2-8f202fe06060
2019-10-18 07:12:03 UTC,view,3200513,2053013555321504139,appliances.kitchen.meat_grinder,bosch,115.81,514602106,888ebee9-ef1e-42d4-8fd6-9aa2ecd7a8d9
2019-10-18 07:21:07 UTC,view,9200591,2053013552913973497,computers.peripherals.keyboard,kingston,143.89,561462411,d17727bc-4ca6-4f22-b314-6cc56f72def2
2019-10-18 07:29:37 UTC,view,3601424,2053013563810775923,appliances.kitchen.washer,candy,376.58,512891183,c772f2fa-987b-4765-bf7b-8cc5693bffd0
2019-10-18 07:30:42 UTC,view,44500004,2144356630513320518,"",omabelle,1673.14,524123815,b59b5427-331c-4b86-8200-94469cfe4255
2019-10-18 07:32:25 UTC,view,5400110,2053013552989470973,"",svc,48.88,556685058,8836d5e2-0097-4401-b05e-39925f4f1455
2019-10-18 07:46:15 UTC,view,12100230,2053013555816432043,kids.skates,xiaomi,368.86,561468583,1a94246c-dbd1-4569-bf10-19bc23546102
2019-10-18 07:46:49 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1741.34,513850667,0e011a07-29be-4960-b3c1-a2c724f1b9d2
2019-10-18 07:58:50 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,250.12,519226054,d2730727-b0e5-489c-aff1-d561b5bfdae7
2019-10-18 08:22:18 UTC,view,12718585,2053013553559896355,"",triangle,41.19,526897017,777d2d66-2c47-4fb5-871b-ec6feaa6365a
2019-10-18 08:25:59 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.53,517023290,962b382d-9fe2-4606-9619-bd6b05717f1e
